------------------------------------------------------------
Client connecting to 192.168.10.10, TCP port 5001 with pid 47386
TCP window size: 85.0 KByte (default)
------------------------------------------------------------
[  3] local 192.168.10.12 port 35150 connected with 192.168.10.10 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 58.00-59.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          8       44K/7672 us
[  3] 59.00-60.00 sec  4.96 MBytes  41.6 Mbits/sec  3540/0          8       45K/8089 us
[  3] 60.00-61.00 sec  4.96 MBytes  41.6 Mbits/sec  3540/0          7       45K/8117 us
[  3] 61.00-62.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          6       32K/7525 us
[  3] 62.00-63.00 sec  5.15 MBytes  43.2 Mbits/sec  3671/0          9       38K/7283 us
[  3] 63.00-64.00 sec  4.96 MBytes  41.6 Mbits/sec  3540/0          6       38K/7415 us
[  3] 64.00-65.00 sec  5.14 MBytes  43.1 Mbits/sec  3666/0          7       39K/7419 us
[  3] 65.00-66.00 sec  4.78 MBytes  40.1 Mbits/sec  3413/0          6       41K/7661 us
[  3] 66.00-67.00 sec  4.72 MBytes  39.6 Mbits/sec  3365/0          8       37K/6843 us
[  3] 67.00-68.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          8       34K/7815 us
[  3] 68.00-69.00 sec  4.90 MBytes  41.1 Mbits/sec  3496/0          8       37K/8643 us
[  3] 69.00-70.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          8       37K/6965 us
[  3] 70.00-71.00 sec  4.84 MBytes  40.6 Mbits/sec  3453/0          8       37K/7001 us
[  3] 71.00-72.00 sec  5.09 MBytes  42.7 Mbits/sec  3632/0          9       38K/7438 us
[  3] 72.00-73.00 sec  4.71 MBytes  39.5 Mbits/sec  3360/0          8       37K/7126 us
[  3] 73.00-74.00 sec  4.17 MBytes  35.0 Mbits/sec  2972/0          5       45K/8432 us
[  3] 74.00-75.00 sec  4.96 MBytes  41.6 Mbits/sec  3539/0          5       48K/8620 us
[  3] 75.00-76.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          8       49K/9040 us
[  3] 76.00-77.00 sec  5.09 MBytes  42.7 Mbits/sec  3628/0          9       35K/6283 us
[  3] 77.00-78.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          7       41K/7900 us
[  3] 78.00-79.00 sec  4.96 MBytes  41.6 Mbits/sec  3539/0          7       44K/8145 us
[  3] 79.00-80.00 sec  5.15 MBytes  43.2 Mbits/sec  3671/0          8       47K/8873 us
[  3] 80.00-81.00 sec  5.02 MBytes  42.1 Mbits/sec  3584/0          8       48K/9277 us
[  3] 81.00-82.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          8       37K/6649 us
[  3] 82.00-83.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          5       41K/8023 us
[  3] 83.00-84.00 sec  5.02 MBytes  42.1 Mbits/sec  3584/0         10       38K/9977 us
[  3] 84.00-85.00 sec  4.84 MBytes  40.6 Mbits/sec  3452/0          5       41K/7190 us
[  3] 85.00-86.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          7       44K/8517 us
[  3] 86.00-87.00 sec  4.96 MBytes  41.6 Mbits/sec  3540/0          9       45K/8575 us
[  3] 87.00-88.00 sec  4.96 MBytes  41.6 Mbits/sec  3540/0          5       47K/8623 us
[  3] 88.00-89.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          8       34K/6909 us
[  3] 89.00-90.00 sec  5.02 MBytes  42.1 Mbits/sec  3583/0          8       38K/7192 us
[  3] 90.00-91.00 sec  5.15 MBytes  43.2 Mbits/sec  3671/0          6       42K/8001 us
[  3] 91.00-92.00 sec  5.08 MBytes  42.7 Mbits/sec  3627/0          6       45K/8625 us
[  3] 92.00-93.00 sec  5.02 MBytes  42.1 Mbits/sec  3584/0          7       48K/9059 us
[  3] 93.00-94.00 sec  4.96 MBytes  41.6 Mbits/sec  3539/0          9       44K/8090 us
[  3] 94.00-95.00 sec  5.02 MBytes  42.1 Mbits/sec  3584/0          5       48K/8974 us
[  3] 95.00-96.00 sec  5.15 MBytes  43.2 Mbits/sec  3671/0          9       34K/7562 us
[  3] 96.00-97.00 sec  4.96 MBytes  41.6 Mbits/sec  3539/0          8       34K/6410 us
[  3] 97.00-98.00 sec  5.02 MBytes  42.1 Mbits/sec  3584/0          6       38K/7322 us
[  3] 98.00-99.00 sec  5.15 MBytes  43.2 Mbits/sec  3671/0          8       34K/7588 us
[  3] 99.00-100.00 sec  5.02 MBytes  42.1 Mbits/sec  3583/0          5       41K/7457 us
[  3] 0.00-100.01 sec   500 MBytes  41.9 Mbits/sec  356670/0        726       41K/7457 us
