1,0.000148,1640291611522267000,1468
2,0.000597,1640291612522860000,1468
3,0.000551,1640291613527632000,1468
4,0.000341,1640291614532049000,1468
5,0.00038,1640291615536386000,1468
6,0.000365,1640291616541787000,1468
7,0.000367,1640291617546597000,1468
8,0.000611,1640291618548480000,1468
9,0.000376,1640291619553177000,1468
10,0.000363,1640291620555265000,1468
11,0.000336,1640291621560617000,1468
