------------------------------------------------------------
Client connecting to 192.168.10.10, TCP port 5001 with pid 8032
TCP window size: 64.0 KByte (WARNING: requested 32.0 KByte)
------------------------------------------------------------
[  3] local 192.168.10.12 port 34698 connected with 192.168.10.10 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 58.00-59.00 sec  4.90 MBytes  41.1 Mbits/sec  3492/0          9       38K/7565 us
[  3] 59.00-60.00 sec  4.95 MBytes  41.5 Mbits/sec  3532/0          7       38K/7736 us
[  3] 60.00-61.00 sec  4.87 MBytes  40.8 Mbits/sec  3473/0          8       41K/8143 us
[  3] 61.00-62.00 sec  4.94 MBytes  41.5 Mbits/sec  3526/0          6       41K/7785 us
[  3] 62.00-63.00 sec  4.93 MBytes  41.4 Mbits/sec  3518/0          7       45K/9040 us
[  3] 63.00-64.00 sec  4.92 MBytes  41.3 Mbits/sec  3508/0          6       47K/9369 us
[  3] 64.00-65.00 sec  4.92 MBytes  41.2 Mbits/sec  3506/0          7       48K/9280 us
[  3] 65.00-66.00 sec  4.85 MBytes  40.7 Mbits/sec  3463/0          8       32K/8337 us
[  3] 66.00-67.00 sec  4.97 MBytes  41.7 Mbits/sec  3547/0          6       34K/7814 us
[  3] 67.00-68.00 sec  4.92 MBytes  41.3 Mbits/sec  3510/0          6       35K/7947 us
[  3] 68.00-69.00 sec  4.87 MBytes  40.9 Mbits/sec  3475/0          8       35K/7464 us
[  3] 69.00-70.00 sec  4.95 MBytes  41.5 Mbits/sec  3529/0          7       37K/7436 us
[  3] 70.00-71.00 sec  4.92 MBytes  41.3 Mbits/sec  3513/0          5       42K/8350 us
[  3] 71.00-72.00 sec  4.92 MBytes  41.2 Mbits/sec  3506/0          8       44K/8313 us
[  3] 72.00-73.00 sec  4.89 MBytes  41.0 Mbits/sec  3489/0          8       42K/8222 us
[  3] 73.00-74.00 sec  4.90 MBytes  41.1 Mbits/sec  3496/0          7       42K/8050 us
[  3] 74.00-75.00 sec  4.94 MBytes  41.4 Mbits/sec  3523/0          7       45K/8764 us
[  3] 75.00-76.00 sec  4.95 MBytes  41.5 Mbits/sec  3528/0          6       45K/9155 us
[  3] 76.00-77.00 sec  4.90 MBytes  41.1 Mbits/sec  3497/0          8       45K/8664 us
[  3] 77.00-78.00 sec  4.84 MBytes  40.6 Mbits/sec  3454/0          8       42K/8270 us
[  3] 78.00-79.00 sec  4.94 MBytes  41.4 Mbits/sec  3523/0          5       45K/8735 us
[  3] 79.00-80.00 sec  4.89 MBytes  41.0 Mbits/sec  3487/0          9       42K/8452 us
[  3] 80.00-81.00 sec  4.96 MBytes  41.6 Mbits/sec  3536/0          9       39K/7893 us
[  3] 81.00-82.00 sec  4.89 MBytes  41.0 Mbits/sec  3485/0          8       41K/7957 us
[  3] 82.00-83.00 sec  4.94 MBytes  41.4 Mbits/sec  3524/0          7       41K/8359 us
[  3] 83.00-84.00 sec  4.89 MBytes  41.0 Mbits/sec  3485/0          8       39K/7505 us
[  3] 84.00-85.00 sec  4.91 MBytes  41.2 Mbits/sec  3502/0          6       41K/7753 us
[  3] 85.00-86.00 sec  4.94 MBytes  41.5 Mbits/sec  3525/0          7       41K/7712 us
