------------------------------------------------------------
Client connecting to 192.168.10.10, TCP port 5001 with pid 8228
TCP window size: 64.0 KByte (WARNING: requested 32.0 KByte)
------------------------------------------------------------
[  3] local 192.168.10.12 port 34704 connected with 192.168.10.10 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 58.00-59.00 sec  4.82 MBytes  40.5 Mbits/sec  3440/0          8       47K/9423 us
[  3] 59.00-60.00 sec  4.77 MBytes  40.0 Mbits/sec  3403/0          9       34K/6749 us
[  3] 60.00-61.00 sec  4.83 MBytes  40.5 Mbits/sec  3447/0          7       49K/9704 us
[  3] 61.00-62.00 sec  4.84 MBytes  40.6 Mbits/sec  3456/0          8       45K/9274 us
[  3] 62.00-63.00 sec  4.81 MBytes  40.3 Mbits/sec  3431/0          7       45K/8767 us
[  3] 63.00-64.00 sec  4.85 MBytes  40.7 Mbits/sec  3461/0          6       42K/8985 us
[  3] 64.00-65.00 sec  4.82 MBytes  40.4 Mbits/sec  3439/0          6       41K/8584 us
[  3] 65.00-66.00 sec  4.84 MBytes  40.6 Mbits/sec  3450/0          6       41K/8104 us
[  3] 66.00-67.00 sec  4.81 MBytes  40.3 Mbits/sec  3430/0          5       38K/7573 us
[  3] 67.00-68.00 sec  4.85 MBytes  40.7 Mbits/sec  3458/0          7       37K/7697 us
[  3] 68.00-69.00 sec  4.82 MBytes  40.4 Mbits/sec  3439/0          9       37K/7527 us
[  3] 69.00-70.00 sec  4.83 MBytes  40.5 Mbits/sec  3448/0          6       34K/9444 us
[  3] 70.00-71.00 sec  4.78 MBytes  40.1 Mbits/sec  3413/0          5       34K/7378 us
[  3] 71.00-72.00 sec  4.81 MBytes  40.3 Mbits/sec  3430/0          5       45K/9374 us
[  3] 72.00-73.00 sec  4.82 MBytes  40.5 Mbits/sec  3441/0          6       45K/9205 us
[  3] 73.00-74.00 sec  4.88 MBytes  40.9 Mbits/sec  3480/0          6       47K/9304 us
[  3] 74.00-75.00 sec  4.83 MBytes  40.5 Mbits/sec  3447/0          8       47K/9351 us
[  3] 75.00-76.00 sec  4.77 MBytes  40.0 Mbits/sec  3404/0          8       44K/8971 us
[  3] 76.00-77.00 sec  4.82 MBytes  40.4 Mbits/sec  3437/0          8       42K/8863 us
[  3] 77.00-78.00 sec  4.85 MBytes  40.7 Mbits/sec  3463/0          5       48K/9311 us
[  3] 78.00-79.00 sec  4.83 MBytes  40.5 Mbits/sec  3445/0          6       47K/9406 us
[  3] 79.00-80.00 sec  4.84 MBytes  40.6 Mbits/sec  3453/0          5       47K/9436 us
[  3] 80.00-81.00 sec  4.78 MBytes  40.1 Mbits/sec  3412/0          7       42K/8345 us
[  3] 81.00-82.00 sec  4.84 MBytes  40.6 Mbits/sec  3450/0          5       41K/8324 us
[  3] 82.00-83.00 sec  4.89 MBytes  41.0 Mbits/sec  3485/0          7       39K/7819 us
[  3] 83.00-84.00 sec  4.79 MBytes  40.2 Mbits/sec  3420/0          6       38K/7811 us
[  3] 84.00-85.00 sec  4.83 MBytes  40.5 Mbits/sec  3444/0          7       37K/7731 us
[  3] 85.00-86.00 sec  4.83 MBytes  40.5 Mbits/sec  3445/0          8       34K/7704 us
[  3] 86.00-87.00 sec  4.84 MBytes  40.6 Mbits/sec  3453/0          6       34K/8425 us
[  3] 87.00-88.00 sec  4.78 MBytes  40.1 Mbits/sec  3408/0          7       42K/9635 us
[  3] 88.00-89.00 sec  4.86 MBytes  40.8 Mbits/sec  3468/0          7       47K/9482 us
[  3] 89.00-90.00 sec  4.81 MBytes  40.4 Mbits/sec  3433/0          5       49K/9751 us
[  3] 90.00-91.00 sec  4.81 MBytes  40.4 Mbits/sec  3433/0          7       37K/7754 us
