------------------------------------------------------------
Client connecting to 192.168.10.14, TCP port 5001 with pid 13549
TCP window size: 43.8 KByte (default)
------------------------------------------------------------
[  3] local 192.168.10.13 port 55910 connected with 192.168.10.14 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 0.00-1.00 sec  5.96 MBytes  50.0 Mbits/sec  4253/0          0       19K/986 us
[  3] 1.00-2.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/925 us
[  3] 2.00-3.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/984 us
[  3] 3.00-4.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/958 us
[  3] 4.00-5.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/1000 us
[  3] 5.00-6.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/967 us
[  3] 6.00-7.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/901 us
[  3] 7.00-8.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/923 us
[  3] 8.00-9.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/991 us
[  3] 9.00-10.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/972 us
[  3] 10.00-11.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/898 us
[  3] 11.00-12.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/976 us
[  3] 12.00-13.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/987 us
[  3] 13.00-14.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/942 us
[  3] 14.00-15.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/947 us
[  3] 15.00-16.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/954 us
[  3] 16.00-17.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/931 us
[  3] 17.00-18.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/931 us
[  3] 18.00-19.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/968 us
[  3] 19.00-20.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/872 us
[  3] 20.00-21.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/970 us
[  3] 21.00-22.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/926 us
[  3] 22.00-23.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/914 us
[  3] 23.00-24.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/903 us
[  3] 24.00-25.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/958 us
[  3] 25.00-26.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/872 us
[  3] 26.00-27.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/967 us
[  3] 27.00-28.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/969 us
[  3] 28.00-29.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/878 us
[  3] 29.00-30.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/890 us
[  3] 30.00-31.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/898 us
[  3] 31.00-32.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/979 us
[  3] 32.00-33.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/909 us
[  3] 33.00-34.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/944 us
[  3] 34.00-35.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/970 us
[  3] 35.00-36.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/965 us
[  3] 36.00-37.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/954 us
[  3] 37.00-38.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/886 us
[  3] 38.00-39.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/982 us
[  3] 39.00-40.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/934 us
[  3] 40.00-41.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/960 us
[  3] 41.00-42.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/937 us
[  3] 42.00-43.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/957 us
[  3] 43.00-44.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/954 us
[  3] 44.00-45.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/956 us
[  3] 45.00-46.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/890 us
[  3] 46.00-47.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/973 us
[  3] 47.00-48.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/920 us
[  3] 48.00-49.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/857 us
[  3] 49.00-50.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/848 us
[  3] 50.00-51.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/938 us
[  3] 51.00-52.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/927 us
[  3] 52.00-53.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/976 us
[  3] 53.00-54.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/968 us
[  3] 54.00-55.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/973 us
[  3] 55.00-56.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/985 us
[  3] 56.00-57.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/947 us
[  3] 57.00-58.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       19K/976 us
[  3] 58.00-59.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       19K/1002 us
[  3] 59.00-60.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       38K/998 us
[  3] 60.00-61.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       38K/964 us
[  3] 61.00-62.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       38K/931 us
[  3] 62.00-63.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       38K/973 us
[  3] 63.00-64.00 sec  5.96 MBytes  50.0 Mbits/sec  4251/0          0       38K/888 us
[  3] 64.00-65.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       38K/972 us
[  3] 65.00-66.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       38K/934 us
[  3] 66.00-67.00 sec  5.96 MBytes  50.0 Mbits/sec  4252/0          0       38K/942 us
