------------------------------------------------------------
Client connecting to 192.168.10.14, TCP port 5001 with pid 10236
TCP window size: 64.0 KByte (WARNING: requested 32.0 KByte)
------------------------------------------------------------
[  3] local 192.168.10.13 port 33572 connected with 192.168.10.14 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 59.00-60.00 sec  7.75 MBytes  65.0 Mbits/sec  62/0         14       45K/5145 us
[  3] 60.00-61.00 sec  8.00 MBytes  67.1 Mbits/sec  64/0         20       33K/3488 us
[  3] 61.00-62.00 sec  7.88 MBytes  66.1 Mbits/sec  63/0         18       43K/5059 us
[  3] 62.00-63.00 sec  8.00 MBytes  67.1 Mbits/sec  64/0         16       45K/5171 us
[  3] 63.00-64.00 sec  7.88 MBytes  66.1 Mbits/sec  63/0         19       33K/3719 us
[  3] 64.00-65.00 sec  8.00 MBytes  67.1 Mbits/sec  64/0         16       39K/4014 us
[  3] 65.00-66.00 sec  7.88 MBytes  66.1 Mbits/sec  63/0         18       41K/4759 us
[  3] 66.00-67.00 sec  8.00 MBytes  67.1 Mbits/sec  64/0         16       43K/5127 us
[  3] 67.00-68.00 sec  7.88 MBytes  66.1 Mbits/sec  63/0         21       33K/3425 us
[  3] 68.00-69.00 sec  8.00 MBytes  67.1 Mbits/sec  64/0         18       39K/4458 us
[  3] 69.00-70.00 sec  8.88 MBytes  74.4 Mbits/sec  71/0         25       46K/4709 us
[  3] 70.00-71.00 sec  9.00 MBytes  75.5 Mbits/sec  72/0         31       45K/4070 us
[  3] 71.00-72.00 sec  9.12 MBytes  76.5 Mbits/sec  73/0         27       45K/4067 us
[  3] 72.00-73.00 sec  9.00 MBytes  75.5 Mbits/sec  72/0         23       35K/3494 us
[  3] 73.00-74.00 sec  9.12 MBytes  76.5 Mbits/sec  73/0         26       46K/4732 us
[  3] 74.00-75.00 sec  9.12 MBytes  76.5 Mbits/sec  73/0         22       45K/4146 us
[  3] 75.00-76.00 sec  9.12 MBytes  76.5 Mbits/sec  73/0         23       35K/3488 us
[  3] 76.00-77.00 sec  9.00 MBytes  75.5 Mbits/sec  72/0         26       50K/4693 us
[  3] 77.00-78.00 sec  9.12 MBytes  76.5 Mbits/sec  73/0         35       42K/4088 us
[  3] 78.00-79.00 sec  9.00 MBytes  75.5 Mbits/sec  72/0         25       42K/4050 us
[  3] 79.00-80.00 sec  10.0 MBytes  83.9 Mbits/sec  80/0         24       33K/2875 us
[  3] 80.00-81.00 sec  10.2 MBytes  86.0 Mbits/sec  82/0         19       49K/4126 us
[  3] 81.00-82.00 sec  10.1 MBytes  84.9 Mbits/sec  81/0         22       46K/4167 us
[  3] 82.00-83.00 sec  10.2 MBytes  86.0 Mbits/sec  82/0         29       38K/3368 us
[  3] 83.00-84.00 sec  10.2 MBytes  86.0 Mbits/sec  82/0         20       43K/3817 us
[  3] 84.00-85.00 sec  10.1 MBytes  84.9 Mbits/sec  81/0         21       38K/3298 us
[  3] 85.00-86.00 sec  10.2 MBytes  86.0 Mbits/sec  82/0         22       36K/3099 us
[  3] 86.00-87.00 sec  10.1 MBytes  84.9 Mbits/sec  81/0         19       38K/3431 us
[  3] 87.00-88.00 sec  10.2 MBytes  86.0 Mbits/sec  82/0         17       43K/3823 us
[  3] 88.00-89.00 sec  10.2 MBytes  86.0 Mbits/sec  82/0         25       48K/4195 us
[  3] 89.00-90.00 sec  11.0 MBytes  92.3 Mbits/sec  88/0         25       33K/2623 us
[  3] 90.00-91.00 sec  11.2 MBytes  94.4 Mbits/sec  90/0         30       50K/3615 us
[  3] 91.00-92.00 sec  11.1 MBytes  93.3 Mbits/sec  89/0         30       21K/3602 us
[  3] 92.00-93.00 sec  11.1 MBytes  93.3 Mbits/sec  89/0         25       35K/2783 us
[  3] 93.00-94.00 sec  11.2 MBytes  94.4 Mbits/sec  90/0         27       42K/2706 us
[  3] 94.00-95.00 sec  11.2 MBytes  94.4 Mbits/sec  90/0         22       46K/3678 us
[  3] 95.00-96.00 sec  11.1 MBytes  93.3 Mbits/sec  89/0         23       48K/3672 us
[  3] 96.00-97.00 sec  11.2 MBytes  94.4 Mbits/sec  90/0         32       43K/3410 us
[  3] 97.00-98.00 sec  11.1 MBytes  93.3 Mbits/sec  89/0         24       45K/3417 us
[  3] 98.00-99.00 sec  11.2 MBytes  94.4 Mbits/sec  90/0         25       43K/3416 us
[  3] 99.00-100.00 sec  11.1 MBytes  93.3 Mbits/sec  89/0         21       45K/3400 us
[  3] 0.00-100.00 sec   631 MBytes  53.0 Mbits/sec  5050/0       1291       45K/3400 us
